Data paths:
  building: benchmark-data-sf10/building
  customer: benchmark-data-sf10/customer
  driver: benchmark-data-sf10/driver
  trip: benchmark-data-sf10/trip
  vehicle: benchmark-data-sf10/vehicle
  zone: benchmark-data-sf10/zone

============================================================
Running Sedonadb Gpu Benchmark
============================================================
Sedonadb Gpu version: 0.3.0
  Running q6... [LIBGPUSPATIAL] [  9975][17:57:36:974800][info  ] Initializing GpuSpatialRuntime on device 0, PTX root /mnt/data/sedona-db/target/release/build/sedona-libgpuspatial-49614f8a870dbe66/out/share/gpuspatial/shaders
[LIBGPUSPATIAL] [  9973][17:57:37:673013][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 8 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:37:673266][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 19, Type Point
[LIBGPUSPATIAL] [  9976][17:57:37:673314][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 27 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:37:673514][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 13, Type Point
[LIBGPUSPATIAL] [  9975][17:57:37:673548][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:37:677252][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 26
[LIBGPUSPATIAL] [  9969][17:57:37:677371][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 26
[LIBGPUSPATIAL] [  9969][17:57:37:677795][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 21, Type Point
[LIBGPUSPATIAL] [  9969][17:57:37:677832][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 26 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9970][17:57:37:680369][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 18
[LIBGPUSPATIAL] [  9970][17:57:37:680575][info  ] RTSpatialIndex 0x75dbf000a800 (Used 2 MB), Probe Points, Size: 100000, Results: 18
[LIBGPUSPATIAL] [  9970][17:57:37:681369][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9970][17:57:37:681450][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 2 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9972][17:57:37:681793][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 19
[LIBGPUSPATIAL] [  9974][17:57:37:682001][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 18
[LIBGPUSPATIAL] [  9974][17:57:37:682343][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 18
[LIBGPUSPATIAL] [  9972][17:57:37:682736][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 19
[LIBGPUSPATIAL] [  9972][17:57:37:683143][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9972][17:57:37:683191][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 19 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9974][17:57:37:685110][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9974][17:57:37:685167][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9971][17:57:37:686704][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 14
[LIBGPUSPATIAL] [  9971][17:57:37:686892][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 14
[LIBGPUSPATIAL] [  9971][17:57:37:689028][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 13, Type Point
[LIBGPUSPATIAL] [  9971][17:57:37:689123][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 14 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:37:691058][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 11
[LIBGPUSPATIAL] [  9973][17:57:37:691205][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 11
[LIBGPUSPATIAL] [  9975][17:57:37:692519][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 18
[LIBGPUSPATIAL] [  9975][17:57:37:692647][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 18
[LIBGPUSPATIAL] [  9973][17:57:37:692942][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 11, Type Point
[LIBGPUSPATIAL] [  9973][17:57:37:693005][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 11 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:37:693171][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9975][17:57:37:693213][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:37:695967][info  ] RTSpatialIndex 0x75dbf000a800 (Used 2 MB), Allocate result buffer, memory consumption 0 MB, capacity 21
[LIBGPUSPATIAL] [  9976][17:57:37:696605][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 21
[LIBGPUSPATIAL] [  9969][17:57:37:696644][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 24
[LIBGPUSPATIAL] [  9969][17:57:37:697038][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 24
[LIBGPUSPATIAL] [  9976][17:57:37:698074][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9969][17:57:37:698080][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9969][17:57:37:698145][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 24 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:37:698152][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 21 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9970][17:57:37:699565][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 26
[LIBGPUSPATIAL] [  9970][17:57:37:699781][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 26
[LIBGPUSPATIAL] [  9972][17:57:37:700542][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 17
[LIBGPUSPATIAL] [  9972][17:57:37:700680][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 17
[LIBGPUSPATIAL] [  9970][17:57:37:700979][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Loaded Geometries, ProbeArray 100000, Loaded 20, Type Point
[LIBGPUSPATIAL] [  9970][17:57:37:701041][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Evaluating 26 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9974][17:57:37:701375][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 16
[LIBGPUSPATIAL] [  9972][17:57:37:701682][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Loaded Geometries, ProbeArray 100000, Loaded 13, Type Point
[LIBGPUSPATIAL] [  9974][17:57:37:701690][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 16
[LIBGPUSPATIAL] [  9972][17:57:37:701723][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 17 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9974][17:57:37:702415][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 11, Type Point
[LIBGPUSPATIAL] [  9974][17:57:37:702489][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 16 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9971][17:57:37:709787][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 27
[LIBGPUSPATIAL] [  9971][17:57:37:709996][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 27
[LIBGPUSPATIAL] [  9971][17:57:37:710385][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 21, Type Point
[LIBGPUSPATIAL] [  9971][17:57:37:710444][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 27 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:37:711476][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 18
[LIBGPUSPATIAL] [  9975][17:57:37:711603][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 18
[LIBGPUSPATIAL] [  9975][17:57:37:712019][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 12, Type Point
[LIBGPUSPATIAL] [  9975][17:57:37:712064][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:37:714043][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 24
[LIBGPUSPATIAL] [  9973][17:57:37:714178][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 24
[LIBGPUSPATIAL] [  9973][17:57:37:715030][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9973][17:57:37:715077][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 24 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:37:717747][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 21
[LIBGPUSPATIAL] [  9969][17:57:37:717916][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 21
[LIBGPUSPATIAL] [  9969][17:57:37:718692][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 2 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9969][17:57:37:718772][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 2 MB), Evaluating 21 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9974][17:57:37:719168][info  ] RTSpatialIndex 0x75dbf000a800 (Used 3 MB), Allocate result buffer, memory consumption 0 MB, capacity 23
[LIBGPUSPATIAL] [  9972][17:57:37:719565][info  ] RTSpatialIndex 0x75dbf000a800 (Used 2 MB), Allocate result buffer, memory consumption 0 MB, capacity 23
[LIBGPUSPATIAL] [  9974][17:57:37:719944][info  ] RTSpatialIndex 0x75dbf000a800 (Used 2 MB), Probe Points, Size: 100000, Results: 23
[LIBGPUSPATIAL] [  9972][17:57:37:720002][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 23
[LIBGPUSPATIAL] [  9970][17:57:37:720210][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 14
[LIBGPUSPATIAL] [  9972][17:57:37:720756][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 3 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9972][17:57:37:720816][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Evaluating 23 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9970][17:57:37:720867][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 14
[LIBGPUSPATIAL] [  9974][17:57:37:720878][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9974][17:57:37:721079][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Evaluating 23 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:37:721389][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 21
[LIBGPUSPATIAL] [  9970][17:57:37:721438][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Loaded Geometries, ProbeArray 100000, Loaded 12, Type Point
[LIBGPUSPATIAL] [  9970][17:57:37:721652][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Evaluating 14 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:37:722094][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 21
[LIBGPUSPATIAL] [  9976][17:57:37:726222][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9976][17:57:37:726278][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 21 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9971][17:57:37:729738][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 10
[LIBGPUSPATIAL] [  9975][17:57:37:729765][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 24
[LIBGPUSPATIAL] [  9971][17:57:37:730009][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 10
[LIBGPUSPATIAL] [  9975][17:57:37:730061][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 24
[LIBGPUSPATIAL] [  9971][17:57:37:730519][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 9, Type Point
[LIBGPUSPATIAL] [  9971][17:57:37:730591][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 10 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:37:730694][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 19, Type Point
[LIBGPUSPATIAL] [  9975][17:57:37:730737][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 24 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:37:733558][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 39
[LIBGPUSPATIAL] [  9973][17:57:37:733700][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 39
[LIBGPUSPATIAL] [  9973][17:57:37:734513][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 28, Type Point
[LIBGPUSPATIAL] [  9973][17:57:37:734565][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 39 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9974][17:57:37:738964][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 18
[LIBGPUSPATIAL] [  9969][17:57:37:738984][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 22
[LIBGPUSPATIAL] [  9974][17:57:37:739169][info  ] RTSpatialIndex 0x75dbf000a800 (Used 3 MB), Probe Points, Size: 100000, Results: 18
[LIBGPUSPATIAL] [  9969][17:57:37:739629][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 22
[LIBGPUSPATIAL] [  9972][17:57:37:739834][info  ] RTSpatialIndex 0x75dbf000a800 (Used 2 MB), Allocate result buffer, memory consumption 0 MB, capacity 28
[LIBGPUSPATIAL] [  9974][17:57:37:739977][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 2 MB), Loaded Geometries, ProbeArray 100000, Loaded 15, Type Point
[LIBGPUSPATIAL] [  9974][17:57:37:740026][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 2 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9972][17:57:37:740392][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 28
[LIBGPUSPATIAL] [  9970][17:57:37:740468][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 17
[LIBGPUSPATIAL] [  9969][17:57:37:740872][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Loaded Geometries, ProbeArray 100000, Loaded 18, Type Point
[LIBGPUSPATIAL] [  9970][17:57:37:740911][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 17
[LIBGPUSPATIAL] [  9969][17:57:37:741087][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 22 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9972][17:57:37:741200][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 22, Type Point
[LIBGPUSPATIAL] [  9972][17:57:37:741245][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 28 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9970][17:57:37:743580][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 13, Type Point
[LIBGPUSPATIAL] [  9970][17:57:37:743623][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 17 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:37:747402][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 26
[LIBGPUSPATIAL] [  9976][17:57:37:747659][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 26
[LIBGPUSPATIAL] [  9976][17:57:37:748991][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 19, Type Point
[LIBGPUSPATIAL] [  9976][17:57:37:749064][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 26 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9971][17:57:37:749852][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 31
[LIBGPUSPATIAL] [  9971][17:57:37:750321][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 31
[LIBGPUSPATIAL] [  9975][17:57:37:750831][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 23
[LIBGPUSPATIAL] [  9975][17:57:37:750982][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 23
[LIBGPUSPATIAL] [  9971][17:57:37:751022][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 23, Type Point
[LIBGPUSPATIAL] [  9971][17:57:37:751061][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 31 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:37:754748][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 24
[LIBGPUSPATIAL] [  9975][17:57:37:755318][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9973][17:57:37:755408][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 24
[LIBGPUSPATIAL] [  9974][17:57:37:755435][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 18
[LIBGPUSPATIAL] [  9975][17:57:37:755416][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 1 MB), Evaluating 23 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9974][17:57:37:756090][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 18
[LIBGPUSPATIAL] [  9973][17:57:37:756166][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 19, Type Point
[LIBGPUSPATIAL] [  9973][17:57:37:756210][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 24 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9974][17:57:37:756918][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 14, Type Point
[LIBGPUSPATIAL] [  9974][17:57:37:756980][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9972][17:57:37:760109][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 34
[LIBGPUSPATIAL] [  9972][17:57:37:760711][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 34
[LIBGPUSPATIAL] [  9969][17:57:37:760737][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 13
[LIBGPUSPATIAL] [  9969][17:57:37:761271][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 13
[LIBGPUSPATIAL] [  9970][17:57:37:761471][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 22
[LIBGPUSPATIAL] [  9970][17:57:37:761727][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 22
[LIBGPUSPATIAL] [  9972][17:57:37:761771][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 24, Type Point
[LIBGPUSPATIAL] [  9972][17:57:37:761819][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 34 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:37:762999][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 10, Type Point
[LIBGPUSPATIAL] [  9969][17:57:37:763047][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 13 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9970][17:57:37:763078][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9970][17:57:37:763125][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 22 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:37:767432][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 15
[LIBGPUSPATIAL] [  9976][17:57:37:767575][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 15
[LIBGPUSPATIAL] [  9971][17:57:37:768239][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 21
[LIBGPUSPATIAL] [  9971][17:57:37:768438][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 21
[LIBGPUSPATIAL] [  9976][17:57:37:768785][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 12, Type Point
